nombre,urlAT,derivadas,urlF,categoríaF
ERASE,,"/obra78571-erase-una-vez-san-francisco, /obra71003-erase, /obra73877-erase-fasciculos-coleccionables, /obra76454-erase-una-vez, /obra70289-erase-una-vez-un-cuento-que-no-es-invento, /obra52347-erase-una-vez-un-globo, /obra52199-erase-una-vez-los-sensuales, /obra56398-erase-una-vez-un-rey, /obra57920-erase-una-vez-un-lobizon, /obra57724-erase-una-vez-a-las-12-y-despues, /obra14731-erase-una-vez-un-patito, /obra40489-erase-una-vez, /obra47240-erase-una-vez-un-topo, /obra27910-erase-una-vez-en-san-lorenzo, /obra14563-erase-una-vez-un-rey, /obra24577-erase-una-vez, /obra24428-erase-una-vez-la-murguita-olimpica, /obra21141-erase-que-era, /obra13146-erase-una-vez-al-lado-de-un-bosque, /obra2889-las-viajerases, /obra4179-erase-una-vez-un-rey, /obra50833-erase-una-vez-buenos-aires, /obra61522-erase-un-viejo-pirata, /obra51542-erase-una-vez-un-duendecillo-llamado-gurrumin, /obra47100-erase-una-vez, /obra26813-erase-una-vez-un-rey, /obra61521-erase-un-viejo-pirata, /obra72092-erase-otra-vez-nelida-lobato",https://farsamag.com/obras/erase/,Imperdible
Dínamo,,"/obra34865-dinamo, /obra77982-saltos-en-el-tiempo-vruma-y-los-dinamos-eva-diego, /obra44581-vruma-y-los-dinamos, /obra52797-dynamo-tributo-a-soda-stereo, /obra45182-dynamo-ensamble-vocal, /obra42374-va-de-nuevo-vruma-y-los-dinamos, /obra21186-dinamos, /obra4904-dynamo-hamlet",https://farsamag.com/obras/dinamo/,Reseña
Hombres y ratones,https://www.alternativateatral.com//obra65367-hombres-y-ratones,/obra65367-hombres-y-ratones,https://farsamag.com/obras/hombres-y-ratones/,Destacada
Carcajada salvaje,https://www.alternativateatral.com//obra63493-carcajada-salvaje,/obra63493-carcajada-salvaje,https://farsamag.com/obras/carcajada-salvaje/,Reseña
Pieza para maniquíes y un actor de reparto,https://www.alternativateatral.com//obra74477-pieza-para-maniquies-y-un-actor-de-reparto,"/obra74477-pieza-para-maniquies-y-un-actor-de-reparto, /obra32746-pieza-para-maniquies-y-un-actor-de-reparto-documental-sobre-el-silencio",https://farsamag.com/obras/pieza-para-maniquies-y-un-actor-de-reparto/,Reseña
Las quietudes,https://www.alternativateatral.com//obra53814-las-quietudes,/obra53814-las-quietudes,https://farsamag.com/obras/las-quietudes/,Reseña
Delia,,"/obra64240-delia, /obra40002-maria-garay-y-delia-mucci, /obra24196-naranjas-psicodelias-del-amor, /obra35905-hernan-genovese-esteban-riera-gardelianos-con-trio-de-guitarras-invitado-joel-tortul, /obra22438-el-loquero-de-dona-cordelia, /obra28556-delia-o-la-noche-de-las-flores, /obra33081-rockadelia-y-panico-en-la-ciudad, /obra33350-el-chef-chop-chop-y-el-tik-tak-de-fidelia, /obra8768-resplandece-sangre-lear-y-cordelia, /obra54939-cordelia-la-nina-hada, /obra63256-lidia-y-delia",https://farsamag.com/obras/delia-2/,Reseña
Breve Enciclopedia Sobre la Amistad,https://www.alternativateatral.com//obra77760-breve-enciclopedia-sobre-la-amistad,/obra77760-breve-enciclopedia-sobre-la-amistad,https://farsamag.com/obras/breve-enciclopedia-sobre-la-amistad/,Destacada
Todo tendría sentido si no existiera la muerte,https://www.alternativateatral.com//obra54212-todo-tendria-sentido-si-no-existiera-la-muerte,/obra54212-todo-tendria-sentido-si-no-existiera-la-muerte,https://farsamag.com/obras/todo-tendria-sentido-si-no-existiera-la-muerte/,Imperdible
La ira de Narciso,https://www.alternativateatral.com//obra55055-la-ira-de-narciso,"/obra55055-la-ira-de-narciso, /obra39693-la-ira-de-narciso, /obra55223-la-ira-de-narciso-work-in-progress",https://farsamag.com/obras/la-ira-de-narciso/,Destacada
Teresa está liebre,https://www.alternativateatral.com//obra50814-teresa-esta-liebre,/obra50814-teresa-esta-liebre,https://farsamag.com/obras/teresa-esta-liebre/,Reseña
Beya Durmiente (Dj Beya),https://www.alternativateatral.com//obra66994-beya-durmiente-dj-beya,/obra66994-beya-durmiente-dj-beya,https://farsamag.com/obras/beya-durmiente-dj-beya/,Reseña
"Dos, una desconexión",https://www.alternativateatral.com//obra40037-dos-una-desconexion,"/obra40037-dos-una-desconexion, /obra24390-dos-una-desconexion",https://farsamag.com/obras/dos-una-deconexion/,Reseña
Hambre y amor (versión de Hedda Gabler de Henrik Ibsen),https://www.alternativateatral.com//obra45017-hambre-y-amor-version-de-hedda-gabler-de-henrik-ibsen,/obra45017-hambre-y-amor-version-de-hedda-gabler-de-henrik-ibsen,https://farsamag.com/obras/hambre-y-amor-version-de-hedda-gabler-de-henrik-ibsen/,Reseña
Tercer Cuerpo,,"/obra11603-tercer-cuerpo, /obra25937-tercer-cuerpo, /obra71558-teatro-online-tercer-cuerpo, /obra72526-la-previa-timbrera-jazmin-carbonell-y-mercedes-mendez-conversan-con-el-elenco-de-tercer-cuerpo-en-su-12-aniversario",https://farsamag.com/obras/tercer-cuerpo/,Imperdible
La maldad del mundo,https://www.alternativateatral.com//obra61003-la-maldad-del-mundo,/obra61003-la-maldad-del-mundo,https://farsamag.com/obras/la-maldad-del-mundo/,Reseña
Suyay,https://www.alternativateatral.com//obra71014-suyay,"/obra71014-suyay, /obra34255-suyai-campion",https://farsamag.com/obras/suyay/,Reseña
Yo no duermo la siesta,https://www.alternativateatral.com//obra36394-yo-no-duermo-la-siesta,/obra36394-yo-no-duermo-la-siesta,https://farsamag.com/obras/yo-no-duermo-la-siesta/,Reseña
"Gordofobia, a rodar mi vida",http://www.alternativateatral.com//obra54059-gordofobia-a-rodar-mi-vida,,https://farsamag.com/obras/gordofobia/,Reseña
El arrebato,https://www.alternativateatral.com//obra70100-el-arrebato,/obra70100-el-arrebato,https://farsamag.com/obras/el-arrebato/,Reseña
Watt,,"/obra80162-waterloo-el-musical, /obra80458-be-water, /obra70025-watt, /obra4854-watt, /obra79206-saraswati-banda-de-reggae-fusion, /obra71086-la-watt-somos-al-limite, /obra66001-lawatt, /obra64284-ilustradoras-5-la-watson-azul-blaseotto-sala-piso-5, /obra65172-je-ne-me-souviens-plus-tres-bien-no-me-acuerdo-muy-bien-gerard-watkins-sala-piso-11, /obra34049-stravaganza-water-in-art-on-tour, /obra35981-121-gigawatts-2015, /obra39426-waton-carona, /obra18110-freshwater, /obra16994-water-closet-school, /obra58656-el-diario-de-watergate, /obra64943-water-closet",https://farsamag.com/obras/watt/,Reseña
Esta canción,,"/obra60992-esta-cancion, /obra74143-esta-cancion-ep-en-concierto, /obra72996-esta-cancion-ep, /obra42926-paula-suarez-y-mora-martinez-canciones-propias-y-algunas-prestadas, /obra40455-sonorium-puesta-de-canciones-y-clowns, /obra54652-canciones-para-naufragos-duo-florestada, /obra51626-camilo-cipolat-un-dia-hice-estas-canciones, /obra37190-martin-buscaglia-presenta-nuevas-y-antiguas-canciones-en-su-formato-de-hombre-orquesta, /obra24132-fiesta-de-canciones, /obra67128-estan-tocando-nuestra-cancion",https://farsamag.com/obras/esta-cancion/,Imperdible
El mar de noche,https://www.alternativateatral.com//obra49569-el-mar-de-noche,"/obra49569-el-mar-de-noche, /obra68010-noche-de-duos-de-autor-duo-manzoni-martinez-y-duo-alvarez-delgado, /obra19948-noche-en-vela-ciudanza-en-la-plaza-san-martin-de-tours",https://farsamag.com/obras/el-mar-de-noche/,Destacada
"Viejo, solo y puto",https://www.alternativateatral.com//obra18989-viejo-solo-y-puto,"/obra18989-viejo-solo-y-puto, /obra71615-teatro-online-viejo-solo-y-puto",https://farsamag.com/obras/viejo-solo-y-puto-3/,Imperdible
La casa de las palomas,https://www.alternativateatral.com//obra67605-la-casa-de-las-palomas,/obra67605-la-casa-de-las-palomas,https://farsamag.com/obras/la-casa-de-las-palomas/,Reseña
De la mejor manera,https://www.alternativateatral.com//obra70784-de-la-mejor-manera,"/obra70784-de-la-mejor-manera, /obra8962-tartufo-o-la-mejor-manera-de-hacerse-del-projimo",https://farsamag.com/obras/de-la-mejor-manera/,Imperdible
Algo perfecto,https://www.alternativateatral.com//obra65976-algo-perfecto,/obra65976-algo-perfecto,https://farsamag.com/obras/algo-perfecto/,Reseña
Discépolo: Las Casas,https://www.alternativateatral.com//obra65687-discepolo-las-casas,/obra65687-discepolo-las-casas,https://farsamag.com/obras/discepolo-las-casas/,Reseña
La comedia es peligrosa,https://www.alternativateatral.com//obra76001-la-comedia-es-peligrosa,/obra76001-la-comedia-es-peligrosa,https://farsamag.com/obras/la-comedia-es-peligrosa/,Imperdible
La traducción,https://www.alternativateatral.com//obra78475-la-traduccion-prueba-8-proyecto-pruebas,"/obra80377-workshop-la-traduccion-prueba-8-proyecto-pruebas, /obra78475-la-traduccion-prueba-8-proyecto-pruebas, /obra59576-traduccion-de-las-noches",https://farsamag.com/obras/la-traduccion/,Destacada
Enobarbo,https://www.alternativateatral.com//obra60872-enobarbo,/obra60872-enobarbo,https://farsamag.com/obras/enobarbo/,Imperdible
120 kilos de jazz,,"/obra72962-120-kilos-de-jazz, /obra15461-120-kilos-de-jazz, /obra50621-120-kilos-de-jazz, /obra32464-120-kilos-de-jazz",https://farsamag.com/obras/120-kilos-de-jazz/,Reseña
El ritmo (Prueba 5),https://www.alternativateatral.com//obra49165-el-ritmo-prueba-5,/obra49165-el-ritmo-prueba-5,https://farsamag.com/obras/el-ritmo-prueba-5/,Destacada
La fragilidad del cielo,https://www.alternativateatral.com//obra37189-la-fragilidad-del-cielo,/obra37189-la-fragilidad-del-cielo,https://farsamag.com/obras/la-fragilidad-del-cielo/,Reseña
Lo quiero ya!,https://www.alternativateatral.com//obra51718-lo-quiero-ya,"/obra51718-lo-quiero-ya, /obra51297-acustico-lo-quiero-ya",https://farsamag.com/obras/lo-quiero-ya/,Reseña
Arena,,"/obra78212-lorca-el-teatro-bajo-la-arena, /obra80314-los-garciarena, /obra74686-arena, /obra40229-arena, /obra23500-arena, /obra66233-arena, /obra78248-tengo-arena-bajo-los-parpados, /obra79406-arde-la-arena, /obra80004-granitos-de-arena, /obra12274-la-arena-y-el-agua, /obra73765-teatro-ninos-macarena-fuentes, /obra73794-laboratorio-de-teatro-y-cine-macarena-fuentes-guido-turtula, /obra73800-laboratorio-de-teatro-y-cine-macarena-fuentes-guido-turtula, /obra67766-arena-en-los-ojos-sand-in-the-eyes, /obra68630-macarena-robledo-alejandro-franov-presentan-afluente, /obra69723-de-arena, /obra67839-graciela-arenas-presenta-jazz-is-joy, /obra63139-sombras-de-arena-ale-bustos, /obra67967-de-fuego-y-arena-la-poesia-de-lorca-y-rafael-de-leon, /obra68374-historias-con-arena-como-greenwich-aguaviva-, /obra63176-laboratorio-vocal-por-macarena-san-martin, /obra63184-taller-de-creacion-escenica-por-macarena-san-martin, /obra19482-como-arena-entre-las-manos, /obra58499-arena-sala-1, /obra61084-los-garciarena, /obra58176-tragedias-hogarenas, /obra59091-sueno-mediterraneo-graciela-arenas, /obra59582-2-encuetro-de-/obras-cortas-reloj-de-arena, /obra58715-carolina-rojas-presenta-canciones-de-rio-y-arena, /obra41327-el-sonido-de-los-durmientes-presenta-mancha-arena, /obra51715-angelito-luciarena-el-psicologo-del-barrio-o-el-mas-alla, /obra52536-la-familia-de-ukeleles-noches-hogarenas, /obra53743-1er-encuentro-de-/obras-cortas-reloj-de-arena, /obra44118-macarena-robledo-presenta-corazon-radar, /obra41935-los-garciarena, /obra30916-arena-entre-la-carne-y-el-hueso, /obra32672-macarena-robledo-instrumento-vivo, /obra33816-mujeres-de-arena, /obra31082-el-estadio-de-arena, /obra13224-el-nino-de-arena-ilusiones-y-mareas, /obra21796-mujeres-de-arena, /obra27439-la-sentencia-del-reloj-de-arena, /obra17379-arenales-un-pueblo-bajo-el-mar, /obra23870-arena-entre-la-carne-y-el-hueso, /obra24573-festival-el-porvenir-2012-grupo-b-macarena-albalustri-juan-arena-victoriano-arana, /obra20436-de-luna-y-arena, /obra16584-el-doble-de-arena, /obra7056-de-arena-el-horizonte, /obra15902-mujeres-de--arena, /obra13658-castillos-de-arena, /obra9957-mujeres-de-arena, /obra12357-juego-de-luna-y-arena, /obra9201-vientos-de-arena, /obra2865-arena-blanca, /obra65280-el-hombre-de-arena, /obra45956-el-hombre-de-arena, /obra47133-sangre-y-arena, /obra10882-arenas, /obra35317-arena-que-la-vida-se-llevo, /obra46847-froilan-arena-el-mestizo, /obra47488-la-chica-del-circo-arenas, /obra74637-arena, /obra16195-arena-secreto-y-funeral, /obra76303-mar-de-arena, /obra79333-el-caso-arena-rodrigo-contra-la-danza-contemporanea, /obra43386-aqui-en-la-arena, /obra35739-castillos-en-la-arena, /obra45934-una-rosa-de-sangre-sobre-la-arena, /obra63696-sesion-1-rodolfo-valentino-sangre-y-arena",https://farsamag.com/obras/arena/,Reseña
Éxtasis y demonios,https://www.alternativateatral.com//obra68096-corina-wilson-extasis-y-demonios,/obra68096-corina-wilson-extasis-y-demonios,https://farsamag.com/obras/extasis-y-demonios/,Destacada
"La voluntad, fragmentos para Simone Weil",https://www.alternativateatral.com//obra66449-la-voluntad-fragmentos-para-simone-weil,/obra66449-la-voluntad-fragmentos-para-simone-weil,https://farsamag.com/obras/la-voluntad-fragmentos-para-simone-weil/,Reseña
La suerte de la fea,https://www.alternativateatral.com//obra42363-la-suerte-de-la-fea,/obra42363-la-suerte-de-la-fea,https://farsamag.com/obras/la-suerte-de-la-fea/,Reseña
Los monstruos,,"/obra37435-los-monstruos, /obra79851-los-monstruos-de-la-vida-lofi, /obra38071-la-voluntad-de-los-monstruos, /obra30765-donde-viven-los-monstruos, /obra26184-el-cielo-de-los-monstruos, /obra18070-los-monstruos-no-existen-los-padres-si, /obra8817-los-monstruos-sagrados",https://farsamag.com/obras/los-monstruos-2/,Destacada
El curioso incidente del perro a medianoche,https://www.alternativateatral.com//obra65457-el-curioso-incidente-del-perro-a-medianoche,/obra65457-el-curioso-incidente-del-perro-a-medianoche,https://farsamag.com/obras/el-curioso-incidente-del-perro-a-medianoche/,Reseña
El Placer,,"/obra68076-el-placer, /obra79996-el-placer-de-especular, /obra13469-por-el-placer-de-volver-a-verla, /obra44294-el-placer-de-los-dioses, /obra78370-a-contracuento-por-el-puro-placer, /obra70374-el-verbo-placer, /obra52894-buenos-modales-el-innegable-placer-de-perder-el-control",https://farsamag.com/obras/el-placer/,Imperdible
Sangre Gringa… En Petit Hotel Porteño,http://www.alternativateatral.com//obra35832-sangre-gringa-en-petit-hotel-porteno,,https://farsamag.com/obras/sangre-gringa-en-petit-hotel-porteno/,Reseña
Paraguay,,"/obra60291-paraguay, /obra31609-paraguay, /obra72983-mentir-la-verdad-paraguay, /obra32041-agua-que-corre-al-mar-o-paraguay-el-musical, /obra24031-independencias-latinoamericanas-argentina-paraguay, /obra46705-ayay-escribime-al-paraguay, /obra49554-despotismo-y-tirania-o-el-doctor-francia-tirano-del-paraguay",https://farsamag.com/obras/paraguay/,Reseña
Pequeña Pamela,https://www.alternativateatral.com//obra78547-pequena-pamela,/obra78547-pequena-pamela,https://farsamag.com/obras/pequena-pamela/,Destacada
Gigante,,"/obra78223-el-mono-gigante-king-kong, /obra78613-gigante, /obra78401-gigantes-de-la-musica, /obra71802-la-gigantea, /obra64000-el-gigante-amapolas-y-sus-formidables-enemigos-o-sea-fastos-dramaticos-de-una-guerra-memorable-recargado, /obra60447-pequenos-gigantes, /obra58792-orourke-se-enfrenta-al-pulpo-gigante, /obra51619-magof-museo-ambulante-de-gigantes-y-otras-fieras, /obra52375-burbujas-a-la-carta-show-de-burbujas-gigantes, /obra36329-la-gigante-roja, /obra14902-la-historia-del-gigante, /obra23368-el-gigante-amapolas, /obra29385-gigantes-del-flamenco, /obra28892-ciclo-de-cena-cine-los-gigantes, /obra18749-el-gigante-amapolas, /obra25543-los-gigantes-de-las-montanas, /obra23357-pequenos-y-gigantes, /obra30268-una-historia-gigante-por-contar, /obra19247-el-gigante-de-amapolas-y-sus-formidables-enemigos, /obra22299-gigante-amapolas, /obra20753-el-gigante-egoista, /obra16320-el-gigante-amapolas-y-sus-fabulosos-enemigos, /obra4832-el-gigante-amapolas, /obra11496-el-gigante-amapolas, /obra12616-el-gigante-amapolas, /obra12401-de-lecheros-y-gigantes, /obra9438-el-gigante-amapolas, /obra5701-suenos-de-gigantes, /obra10792-el-gigante-amapolas, /obra61635-una-vez-un-gigante, /obra63003-pinocho-y-los-munecos-gigantes, /obra46805-el-gigante-pomelo, /obra43025-aventuras-de-pitiri-y-el-gigante-tragavientos, /obra46389-el-gigante, /obra48525-estatua-arlequin-o-fantasma-gigante-de-16-pies-de-alto, /obra46456-gigantezca-monstruosa-aventura, /obra48811-el-gigante-amapolas, /obra49308-jack-el-matador-de-gigantes",https://farsamag.com/obras/gigante/,Destacada
Parte de este mundo,https://www.alternativateatral.com//obra21244-parte-de-este-mundo,/obra21244-parte-de-este-mundo,https://farsamag.com/obras/parte-de-este-mundo/,Imperdible
Jauría,,"/obra71128-jauria, /obra75333-festival-jauria-la-erotica, /obra71700-la-jauria-de-las-damas, /obra72626-festival-jaurias-del-mundo",https://farsamag.com/obras/jauria/,Destacada
Cucha,,"/obra79524-ya-nadie-va-a-escuchar-tu-remera-un-concierto-escenico, /obra75684-eso-que-pasa-cuando-no-escuchas, /obra75229-cucha, /obra73627-no-es-facil-escucharla, /obra80304-solo-una-pareja-cronicas-escuchadas-con-la-oreja-en-la-pared, /obra77131-escuchate-este-disquito, /obra76529-las-palomas-tambien-escuchan-musica, /obra69684-una-trinchera-y-se-escuchan-risas, /obra73340-cuchara-de-madera, /obra73441-la-cuchara, /obra72410-la-era-de-la-escucha-esta-por-venir-escaneo-sonoro, /obra62848-escucha-last-shelter, /obra65210-wara-wara-escucha-la-otra-historia, /obra68252-sr-nueve-heridas-y-el-silencio-de-quien-escucha-iluminando, /obra56334-cucharita-sala-4, /obra61422-escuchando-radiohead-te-escupo-mi-corazon, /obra57742-como-escucha-la-pielwork-in-progress-da-da-danza, /obra60549-metodo-para-escuchar-voces-de-sanchez-a-gombrowicz-liliana-heer-fabiana-galante-y-los-mentolados-durruti-concierto-literario, /obra52716-cuchame-stand-up, /obra54865-la-vida-de-lo-que-se-dice-cuando-nadie-escucha, /obra35018-che-escucha-stand-up, /obra40439-escucha-lo-que-te-digo-cafe-concert, /obra43859-ahora-escuchame-vos, /obra41156-si-mama-escuchara, /obra38279-cucha-de-almas, /obra37777-escuchame-quiero-decirte-algo, /obra38269-escucha-lo-que-te-digo-no-solo-tango, /obra34038-doblando-la-cuchara, /obra38270-elegante-sport-escucha-lo-que-te-digo, /obra36509-canciones-para-hacer-cucharita, /obra29402-parpadea-si-me-escuchas, /obra26787-escucha-lo-que-te-digo, /obra25067-rozando-el-cuerpo-del-que-apenas-escucha, /obra16192-decime-que-escuchas, /obra12174-mira-lo-que-hay-que-escuchar, /obra8532-decime-que-escuchas, /obra12750-cuentos-para-volver-a-escuchar, /obra7505-huevos-al-plato-con-cucharita, /obra7190-cucha-de-almas, /obra4352-cucha-de-almas, /obra3209-solo-si-escuchas-conmigo, /obra15074-cucha-de-almas, /obra69720-pega-pero-escucha, /obra44385-la-cucharita-mandinga, /obra9024-te-escuchamos-dorotea, /obra32270-cuando-el-amor-no-escucha-razones-solo-toma-decisiones",https://farsamag.com/obras/cucha/,Reseña
El viejo príncipe,https://www.alternativateatral.com//obra51202-el-viejo-principe,"/obra51202-el-viejo-principe, /obra50941-el-viejo-principe, /obra28638-el-viejo-principe",https://farsamag.com/obras/el-viejo-principe/,Reseña
Luis Ernesto llega vivo,https://www.alternativateatral.com//obra54391-luis-ernesto-llega-vivo,/obra54391-luis-ernesto-llega-vivo,https://farsamag.com/obras/luis-ernesto-llega-vivo/,Destacada
La Guiada,https://www.alternativateatral.com//obra49827-la-guiada,"/obra49827-la-guiada, /obra63666-la-visita-guiada-falsa",https://farsamag.com/obras/la-guiada/,Destacada
Una casa llena de agua,https://www.alternativateatral.com//obra82233-una-casa-llena-de-agua,,https://farsamag.com/obras/una-casa-llena-de-agua/,Destacada
El Farmer,https://www.alternativateatral.com//obra35866-el-farmer,"/obra35866-el-farmer, /obra1672-el-farmer-rosas-en-el-destierro, /obra1287-el-farmer",https://farsamag.com/obras/el-farmer/,Reseña
"Estrella el aire sale, el aire entra",https://www.alternativateatral.com//obra62607-estrella-el-aire-sale-el-aire-entra,"/obra62607-estrella-el-aire-sale-el-aire-entra, /obra63242-estrella-el-aire-sale-el-aire-entra-fiba",https://farsamag.com/obras/estrella/,Destacada
Alfa,,"/obra64553-alfa, /obra57404-alfaguarra, /obra66859-la-fachalfarra, /obra42626-alfa-omega-tributo-a-gustavo-cerati, /obra28699-alfa-y-omega, /obra27974-el-cine-con-alfalfa, /obra26201-memorias-de-una-analfabeta, /obra10979-analfabetos, /obra45864-alfa-omega-y-astartusa-o-la-pluma-suicida, /obra67867-mujer-alfa, /obra27973-el-cine-con-alfalfa",https://farsamag.com/obras/alfa/,Destacada
Asesinato para dos,https://www.alternativateatral.com//obra50175-asesinato-para-dos,/obra50175-asesinato-para-dos,https://farsamag.com/obras/asesinato-para-dos/,Reseña
Otoño e invierno,,"/obra75247-otono-e-invierno, /obra76139-la-fiesta-de-los-escombros, /obra53637-el-invierno-llega-despues-del-otono, /obra4399-cuatro-poemas-primavera-verano-otono-invierno",https://farsamag.com/obras/otono-e-invierno/,Reseña
 La fiesta del viejo,http://www.alternativateatral.com//obra47516-la-fiesta-del-viejo,,https://farsamag.com/obras/la-fiesta-del-viejo/,Reseña
La sala roja,https://www.alternativateatral.com//obra29228-la-sala-roja,/obra29228-la-sala-roja,https://farsamag.com/obras/la-sala-roja/,Reseña
Las vengadoras,https://www.alternativateatral.com//obra61222-las-vengadoras,"/obra61222-las-vengadoras, /obra63243-las-vengadoras-fiba",https://farsamag.com/obras/las-vengadoras/,Reseña
Un enemigo del pueblo,,"/obra76637-un-enemigo-del-pueblo, /obra76130-un-enemigo-del-pueblo, /obra72605-un-enemigo-del-pueblo, /obra57005-un-enemigo-del-pueblo, /obra51836-un-enemigo-del-pueblo, /obra46282-un-enemigo-del-pueblo, /obra7630-un-enemigo-del-pueblo, /obra555-un-enemigo-del-pueblo, /obra10246-un-enemigo-del-pueblo, /obra44327-un-enemigo-del-pueblo",https://farsamag.com/obras/un-enemigo-del-pueblo/,Destacada
Mi hijo sólo camina un poco más lento,https://www.alternativateatral.com//obra33486-mi-hijo-solo-camina-un-poco-mas-lento,"/obra33486-mi-hijo-solo-camina-un-poco-mas-lento, /obra77564-mi-hijo-solo-camina-un-poco-mas-lento, /obra41671-mi-hijo-solo-camina-un-poco-mas-lento",https://farsamag.com/obras/mi-hijo-solo-camina-un-poco-mas-lento/,Imperdible
Nada del amor me produce envidia,,"/obra12329-nada-del-amor-me-produce-envidia, /obra50635-nada-del-amor-me-produce-envidia, /obra38957-nada-del-amor-me-produce-envidia, /obra29422-nada-del-amor-me-produce-envidia, /obra25466-nada-del-amor-me-produce-envidia",https://farsamag.com/obras/nada-del-amor-me-produce-envidia/,Destacada
El Hipervínculo (Prueba VII),https://www.alternativateatral.com//obra59476-proyecto-pruebas-el-hipervinculo-prueba-7,/obra59476-proyecto-pruebas-el-hipervinculo-prueba-7,https://farsamag.com/obras/el-hipervinculo-prueba-vii/,Imperdible
Nadie es tan rubia,https://www.alternativateatral.com//obra39875-nadie-es-tan-rubia,/obra39875-nadie-es-tan-rubia,https://farsamag.com/obras/nadie-es-tan-rubia-2/,Reseña
Cae la noche tropical,https://www.alternativateatral.com//obra61132-cae-la-noche-tropical,/obra61132-cae-la-noche-tropical,https://farsamag.com/obras/cae-la-noche-tropical/,Imperdible
El recurso de Amparo,https://www.alternativateatral.com//obra75408-el-recurso-de-amparo,/obra75408-el-recurso-de-amparo,https://farsamag.com/obras/el-recurso-de-amparo/,Reseña
"Fassbinder, todo es demasiado",https://www.alternativateatral.com//obra63087-fassbinder-todo-es-demasiado,/obra63087-fassbinder-todo-es-demasiado,https://farsamag.com/obras/fassbinder-todo-es-demasiado/,Reseña
La naranja mecánica,https://www.alternativateatral.com//obra62944-la-naranja-mecanica,"/obra62944-la-naranja-mecanica, /obra74698-la-naranja-mecanica-el-musical",https://farsamag.com/obras/la-naranja-mecanica/,Reseña
Tiestes y Atreo,https://www.alternativateatral.com//obra57448-tiestes-y-atreo,/obra57448-tiestes-y-atreo,https://farsamag.com/obras/tiestes-y-atreo/,Destacada
Todos los días estoy aburrida y lloro,https://www.alternativateatral.com//obra74429-todos-los-dias-estoy-aburrida-y-lloro-diarios-tempranos,/obra74429-todos-los-dias-estoy-aburrida-y-lloro-diarios-tempranos,https://farsamag.com/obras/todos-los-dias-estoy-aburrida-y-lloro/,Destacada
El corazón del mundo,https://www.alternativateatral.com//obra67926-el-corazon-del-mundo,/obra67926-el-corazon-del-mundo,https://farsamag.com/obras/el-corazon-del-mundo/,Reseña
Los amigos,,"/obra79024-los-amigos-de-las-peliculas, /obra60461-los-amigos, /obra76786-los-amigos-de-ellos-dos, /obra72299-los-amigos-del-anillo, /obra56814-los-amigos-de-cote, /obra59961-el-zar-presenta-su-disco-a-los-amigos, /obra32125-los-amigos-del-chango, /obra34651-los-amigos-del-chango-2015-rumbo-a-mca-volumen-ii, /obra36834-amigos-son-los-amigos, /obra35037-orquesta-popular-los-amigos-del-chango, /obra35444-borges-con-amigos-con-los-amigos-juan-quintero-y-luna-monti, /obra35442-luis-carlos-borges-con-los-amigos-juan-falu-y-liliana-herrero, /obra35499-luiz-carlos-borges-con-los-amigos-chango-spasiuk-juan-quintero-y-luna-monti, /obra28452-el-sapo-pepe-los-amigos-del-jardin, /obra3513-los-amigos-y-mi-hija, /obra43732-meg-para-los-amigos, /obra78286-deseos-amigos-sebastian-macchi-cecilia-de-los-santos-sabrina-diaz-augusto-sinesi, /obra63691-saddisin-y-sus-amigos-al-rescate-de-los-valores, /obra49230-amigos-eran-los-de-antes, /obra16712-el-sr-mikozzi-y-los-superamigos, /obra21142-amigos-de-los-libros, /obra13235-los-super-amigos, /obra50014-los-amigos, /obra50444-los-amigos, /obra50283-los-amigos, /obra48344-los--falsos-amigos, /obra49780-los-dos-amigos",https://farsamag.com/obras/los-amigos/,Reseña
Animal Romántico,https://www.alternativateatral.com//obra61147-animal-romantico,"/obra61147-animal-romantico, /obra63054-animal-romantico-fragmento",https://farsamag.com/obras/animal-romantico/,Reseña
La calma mágica,https://www.alternativateatral.com//obra58815-la-calma-magica,/obra58815-la-calma-magica,https://farsamag.com/obras/la-calma-magica/,Destacada
"Mátate, amor",https://www.alternativateatral.com//obra56662-matate-amor,"/obra59626-charla-sobre-matate-amor, /obra56662-matate-amor",https://farsamag.com/obras/matate-amor/,Imperdible
Prueba y error,https://www.alternativateatral.com//obra36442-prueba-y-error,"/obra36442-prueba-y-error, /obra5657-a-pura-prueba-y-error",https://farsamag.com/obras/prueba-y-error/,Destacada
Julio César,,"/obra40340-julio-cesar, /obra35064-julio-cesar, /obra31608-julio-cesar, /obra14738-julio-cesar, /obra35406-julio-cesar, /obra57622-julio-cesar, /obra64746-julio-cesar, /obra30784-julio-cesar-el-discurso, /obra1845-100-julio-cesar",https://farsamag.com/obras/julio-cesar/,Reseña
Los hombres vuelven al monte,https://www.alternativateatral.com//obra33661-los-hombres-vuelven-al-monte,/obra33661-los-hombres-vuelven-al-monte,https://farsamag.com/obras/los-hombres-vuelven-al-monte/,Destacada
Empleados,https://www.alternativateatral.com//obra40785-empleados,"/obra40785-empleados, /obra38659-empleados-work-in-progress, /obra2592-stars-artistas-y-empleados-publicos",https://farsamag.com/obras/empleados/,Reseña
